27.07.2014;16.000000;8.000000;11.700000;-273.000000;6.000000;0.000000;7.600000;
28.07.2014;19.000000;11.000000;14.100000;-273.000000;7.000000;0.000000;9.500000;
29.07.2014;17.000000;11.000000;14.400000;-273.000000;8.000000;-273.000000;9.500000;
30.07.2014;18.000000;14.000000;15.400000;-273.000000;10.000000;0.000000;9.100000;
31.07.2014;18.000000;6.000000;9.300000;-273.000000;12.000000;-273.000000;0.800000;
01.08.2014;10.000000;3.000000;6.100000;-273.000000;8.000000;-273.000000;-0.000000;
02.08.2014;12.000000;-3.000000;4.500000;-273.000000;2.000000;0.000000;2.000000;
03.08.2014;14.000000;-1.000000;5.200000;-273.000000;2.000000;0.000000;2.600000;
04.08.2014;15.000000;5.000000;9.900000;-273.000000;5.000000;0.000000;5.900000;
05.08.2014;16.000000;8.000000;11.800000;-273.000000;5.000000;0.000000;8.500000;
06.08.2014;12.000000;10.000000;11.100000;-273.000000;6.000000;-273.000000;7.200000;
07.08.2014;11.000000;9.000000;10.000000;-273.000000;1.000000;-273.000000;9.500000;
08.08.2014;15.000000;3.000000;8.900000;-273.000000;4.000000;0.000000;5.600000;
09.08.2014;16.000000;8.000000;12.700000;-273.000000;7.000000;-273.000000;7.900000;
10.08.2014;12.000000;4.000000;6.900000;-273.000000;5.000000;-273.000000;2.900000;
11.08.2014;12.000000;5.000000;7.400000;-273.000000;4.000000;-273.000000;4.200000;
12.08.2014;11.000000;6.000000;8.400000;-273.000000;3.000000;-273.000000;6.100000;
13.08.2014;13.000000;9.000000;10.300000;-273.000000;3.000000;-273.000000;8.300000;
14.08.2014;13.000000;0.000000;6.400000;-273.000000;2.000000;0.000000;4.300000;
15.08.2014;15.000000;2.000000;7.700000;-273.000000;2.000000;0.000000;5.900000;
16.08.2014;13.000000;5.000000;8.400000;-273.000000;2.000000;0.000000;6.800000;
17.08.2014;15.000000;6.000000;10.600000;-273.000000;6.000000;-273.000000;6.500000;
18.08.2014;13.000000;10.000000;10.800000;-273.000000;4.000000;-273.000000;8.200000;
19.08.2014;14.000000;8.000000;10.500000;-273.000000;3.000000;-273.000000;8.200000;
20.08.2014;13.000000;3.000000;8.100000;-273.000000;3.000000;0.000000;5.600000;
21.08.2014;15.000000;4.000000;8.500000;-273.000000;2.000000;0.000000;6.800000;
22.08.2014;18.000000;3.000000;9.100000;-273.000000;3.000000;0.000000;6.700000;
23.08.2014;20.000000;8.000000;14.100000;-273.000000;5.000000;-273.000000;11.100000;
24.08.2014;14.000000;10.000000;11.500000;-273.000000;8.000000;-273.000000;6.200000;
25.08.2014;15.000000;4.000000;9.900000;-273.000000;4.000000;-273.000000;7.300000;
26.08.2014;16.000000;5.000000;10.900000;-273.000000;3.000000;-273.000000;9.100000;
27.08.2014;18.000000;3.000000;10.400000;-273.000000;2.000000;-273.000000;9.100000;
28.08.2014;17.000000;5.000000;10.400000;-273.000000;2.000000;0.000000;9.100000;
29.08.2014;15.000000;7.000000;10.700000;-273.000000;2.000000;0.000000;9.400000;
30.08.2014;18.000000;5.000000;10.900000;-273.000000;3.000000;0.000000;8.900000;
31.08.2014;23.000000;11.000000;17.600000;-273.000000;7.000000;-273.000000;13.000000;
01.09.2014;14.000000;7.000000;9.600000;-273.000000;5.000000;-273.000000;6.300000;
02.09.2014;14.000000;5.000000;8.800000;-273.000000;5.000000;-273.000000;5.000000;
03.09.2014;14.000000;2.000000;7.800000;-273.000000;3.000000;0.000000;5.100000;
04.09.2014;14.000000;3.000000;7.900000;-273.000000;3.000000;0.000000;5.300000;
05.09.2014;16.000000;2.000000;8.700000;-273.000000;3.000000;0.000000;6.200000;
06.09.2014;15.000000;3.000000;9.100000;-273.000000;2.000000;-273.000000;7.500000;
07.09.2014;21.000000;7.000000;14.200000;-273.000000;5.000000;0.000000;10.800000;
08.09.2014;22.000000;16.000000;18.800000;-273.000000;10.000000;-273.000000;12.600000;
09.09.2014;21.000000;7.000000;14.100000;-273.000000;5.000000;0.000000;11.100000;
10.09.2014;18.000000;10.000000;14.900000;-273.000000;7.000000;-273.000000;10.400000;
11.09.2014;16.000000;3.000000;9.400000;-273.000000;6.000000;0.000000;4.800000;
12.09.2014;15.000000;3.000000;8.700000;-273.000000;3.000000;0.000000;6.200000;
13.09.2014;17.000000;3.000000;9.800000;-273.000000;2.000000;0.000000;8.000000;
14.09.2014;18.000000;8.000000;12.400000;-273.000000;3.000000;-273.000000;10.500000;
15.09.2014;15.000000;11.000000;12.600000;-273.000000;4.000000;-273.000000;10.400000;
16.09.2014;15.000000;7.000000;10.900000;-273.000000;6.000000;-273.000000;6.900000;
17.09.2014;14.000000;6.000000;9.300000;-273.000000;7.000000;-273.000000;4.200000;
18.09.2014;14.000000;5.000000;9.100000;-273.000000;5.000000;-273.000000;5.300000;
19.09.2014;16.000000;7.000000;11.400000;-273.000000;4.000000;-273.000000;8.600000;
20.09.2014;16.000000;5.000000;10.600000;-273.000000;3.000000;-273.000000;8.400000;
21.09.2014;16.000000;0.000000;8.700000;-273.000000;2.000000;0.000000;6.800000;
22.09.2014;21.000000;3.000000;12.400000;-273.000000;3.000000;0.000000;10.200000;
23.09.2014;26.000000;14.000000;19.900000;-273.000000;4.000000;0.000000;17.400000;
24.09.2014;26.000000;13.000000;16.500000;-273.000000;4.000000;-273.000000;14.600000;
25.09.2014;15.000000;8.000000;11.400000;-273.000000;4.000000;0.000000;8.800000;
26.09.2014;19.000000;8.000000;12.600000;-273.000000;3.000000;0.000000;10.800000;
27.09.2014;24.000000;16.000000;19.400000;-273.000000;6.000000;0.000000;16.000000;
28.09.2014;30.000000;11.000000;20.100000;-273.000000;9.000000;-273.000000;14.400000;
29.09.2014;24.000000;8.000000;16.400000;-273.000000;5.000000;0.000000;13.200000;
30.09.2014;23.000000;6.000000;11.200000;-273.000000;9.000000;-273.000000;4.900000;
01.10.2014;16.000000;7.000000;11.200000;-273.000000;6.000000;-273.000000;7.000000;
02.10.2014;18.000000;8.000000;12.700000;-273.000000;5.000000;-273.000000;9.600000;
03.10.2014;22.000000;3.000000;10.900000;-273.000000;3.000000;0.000000;8.700000;
04.10.2014;28.000000;12.000000;19.900000;-273.000000;7.000000;0.000000;15.500000;
05.10.2014;19.000000;6.000000;11.600000;-273.000000;3.000000;-273.000000;9.400000;
06.10.2014;26.000000;10.000000;16.300000;-273.000000;9.000000;-273.000000;11.000000;
07.10.2014;17.000000;8.000000;11.900000;-273.000000;5.000000;-273.000000;8.400000;
08.10.2014;20.000000;5.000000;12.600000;-273.000000;5.000000;0.000000;9.300000;
09.10.2014;22.000000;8.000000;14.900000;-273.000000;3.000000;0.000000;13.100000;
10.10.2014;30.000000;11.000000;18.900000;-273.000000;5.000000;-273.000000;15.700000;
11.10.2014;22.000000;6.000000;12.700000;-273.000000;3.000000;0.000000;10.700000;
12.10.2014;30.000000;9.000000;15.100000;-273.000000;6.000000;-273.000000;11.600000;
13.10.2014;14.000000;8.000000;10.700000;-273.000000;9.000000;-273.000000;4.500000;
14.10.2014;15.000000;5.000000;10.100000;-273.000000;6.000000;-273.000000;5.600000;
15.10.2014;16.000000;9.000000;12.300000;-273.000000;5.000000;-273.000000;8.700000;
16.10.2014;18.000000;5.000000;11.100000;-273.000000;5.000000;0.000000;7.500000;
17.10.2014;17.000000;4.000000;10.500000;-273.000000;3.000000;0.000000;8.100000;
18.10.2014;26.000000;17.000000;21.700000;-273.000000;6.000000;0.000000;17.700000;
19.10.2014;30.000000;10.000000;15.800000;-273.000000;8.000000;0.000000;10.600000;
20.10.2014;19.000000;5.000000;13.100000;-273.000000;6.000000;0.000000;9.000000;
